Site,Plant_ID,Population,Latitude,Longitude,Elevation,Sex,Certainty,Smut,Notes
Latir,32,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,33,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,34,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,35,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,36,Verado Peak,36.79149,-105.49251,12714,F,,,
Latir,37,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,38,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,39,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,40,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,41,Verado Peak,36.79149,-105.49251,12714,F,,,
Latir,42,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,43,Verado Peak,36.79149,-105.49251,12714,F,,,
Latir,44,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,45,Verado Peak,36.79149,-105.49251,12714,F,,,
Latir,46,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,42X,Verado Peak,36.79149,-105.49251,12714,H,,,Started new data sheet with duplicated numbers
Latir,43X,Verado Peak,36.79149,-105.49251,12714,F,,,
Latir,44X,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,45X,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,46X,Verado Peak,36.79149,-105.49251,12714,F,,,
Latir,47,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,48,Verado Peak,36.79149,-105.49251,12714,F,,,
Latir,49,Verado Peak,36.79149,-105.49251,12714,F,,,
Latir,50,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,51,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,52,Verado Peak,36.79149,-105.49251,12714,F,,,
Latir,53,Verado Peak,36.79149,-105.49251,12714,F,,,
Latir,54,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,55,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,56,Verado Peak,36.79149,-105.49251,12714,F,,,
Latir,57,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,58,Verado Peak,36.79149,-105.49251,12714,F,,,
Latir,59,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,60,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,61,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,62,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,63,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,64,Verado Peak,36.79149,-105.49251,12714,F,,,
Latir,65,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,66,Verado Peak,36.79149,-105.49251,12714,F,,,
Latir,67,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,68,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,69,Verado Peak,36.79149,-105.49251,12714,F,,,
Latir,70,Verado Peak,36.79149,-105.49251,12714,F,,,
Latir,71,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,72,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,73,Verado Peak,36.79149,-105.49251,12714,F,,,
Latir,74,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,75,Verado Peak,36.79149,-105.49251,12714,F,,,
Latir,76,Verado Peak,36.79149,-105.49251,12714,F,,,
Latir,77,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,78,Verado Peak,36.79149,-105.49251,12714,F,,,
Latir,79,Verado Peak,36.79149,-105.49251,12714,F,,,
Latir,80,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,81,Verado Peak,36.79149,-105.49251,12714,F,,,
Latir,82,Verado Peak,36.79149,-105.49251,12714,F,,,
Latir,83,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,84,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,85,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,86,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,87,Verado Peak,36.79149,-105.49251,12714,F,,,
Latir,88,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,89,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,90,Verado Peak,36.79149,-105.49251,12714,F,,,
Latir,91,Verado Peak,36.79149,-105.49251,12714,F,,,
Latir,92,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,93,Verado Peak,36.79149,-105.49251,12714,F,,,
Latir,94,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,95,Verado Peak,36.79149,-105.49251,12714,F,,,
Latir,96,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,97,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,98,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,99,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,100,Verado Peak,36.79149,-105.49251,12714,F,,,
Latir,101,Verado Peak,36.79149,-105.49251,12714,F,,,
Latir,102,Verado Peak,36.79149,-105.49251,12714,F,,,
Latir,103,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,104,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,105,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,106,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,107,Verado Peak,36.79149,-105.49251,12714,F,,,
Latir,108,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,109,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,110,Verado Peak,36.79149,-105.49251,12714,F,,,
Latir,111,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,112,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,113,Verado Peak,36.79149,-105.49251,12714,F,,,
Latir,114,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,115,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,116,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,117,Verado Peak,36.79149,-105.49251,12714,F,,,
Latir,118,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,119,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,120,Verado Peak,36.79149,-105.49251,12714,F,,,
Latir,121,Verado Peak,36.79149,-105.49251,12714,F,,,
Latir,122,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,123,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,125,Verado Peak,36.79149,-105.49251,12714,F,,,
Latir,126,Verado Peak,36.79149,-105.49251,12714,H,,,Skipped 124 on datasheet
Latir,127,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,128,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,129,Verado Peak,36.79149,-105.49251,12714,F,,,
Latir,130,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,131,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,132,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,133,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,134,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,135,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,136,Verado Peak,36.79149,-105.49251,12714,F,,,
Latir,137,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,138,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,139,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,140,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,141,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,142,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,143,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,144,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,145,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,146,Verado Peak,36.79149,-105.49251,12714,F,,,
Latir,147,Verado Peak,36.79149,-105.49251,12714,F,,,
Latir,148,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,149,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,150,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,151,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,152,Verado Peak,36.79149,-105.49251,12714,F,,,
Latir,153,Verado Peak,36.79149,-105.49251,12714,F,,,
Latir,154,Verado Peak,36.79149,-105.49251,12714,F,,,
Latir,155,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,156,Verado Peak,36.79149,-105.49251,12714,F,,,
Latir,157,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,158,Verado Peak,36.79149,-105.49251,12714,F,,,
Latir,159,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,160,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,161,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,162,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,163,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,164,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,165,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,166,Verado Peak,36.79149,-105.49251,12714,F,,,
Latir,167,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,168,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,169,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,170,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,171,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,172,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,173,Verado Peak,36.79149,-105.49251,12714,F,,,
Latir,174,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,175,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,176,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,178,Verado Peak,36.79149,-105.49251,12714,H,,,Skipped 177 on datasheet
Latir,179,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,180,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,181,Verado Peak,36.79149,-105.49251,12714,F,,,
Latir,182,Verado Peak,36.79149,-105.49251,12714,F,,,
Latir,183,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,184,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,185,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,186,Verado Peak,36.79149,-105.49251,12714,F,,,
Latir,187,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,188,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,189,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,190,Verado Peak,36.79149,-105.49251,12714,F,,,
Latir,191,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,192,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,193,Verado Peak,36.79149,-105.49251,12714,F,,,
Latir,194,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,195,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,196,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,197,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,198,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,199,Verado Peak,36.79149,-105.49251,12714,F,,,
Latir,200,Verado Peak,36.79149,-105.49251,12714,F,,,
Latir,201,Verado Peak,36.79149,-105.49251,12714,H,,,
Latir,1,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,2,HL Rim,36.78744,-105.4637,12166,F,,,
Latir,3,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,4,HL Rim,36.78744,-105.4637,12166,F,,,
Latir,5,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,6,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,7,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,8,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,9,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,10,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,11,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,12,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,13,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,14,HL Rim,36.78744,-105.4637,12166,F,,,
Latir,15,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,16,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,17,HL Rim,36.78744,-105.4637,12166,F,,,
Latir,18,HL Rim,36.78744,-105.4637,12166,F,,,
Latir,19,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,20,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,21,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,22,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,23,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,24,HL Rim,36.78744,-105.4637,12166,F,,,
Latir,25,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,26,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,27,HL Rim,36.78744,-105.4637,12166,F,,,
Latir,28,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,29,HL Rim,36.78744,-105.4637,12166,F,,,
Latir,30,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,31,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,32,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,33,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,34,HL Rim,36.78744,-105.4637,12166,F,,,
Latir,35,HL Rim,36.78744,-105.4637,12166,F,,,
Latir,36,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,37,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,38,HL Rim,36.78744,-105.4637,12166,F,,,
Latir,39,HL Rim,36.78744,-105.4637,12166,F,,,
Latir,40,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,41,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,42,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,43,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,44,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,45,HL Rim,36.78744,-105.4637,12166,F,,,
Latir,46,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,47,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,48,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,49,HL Rim,36.78744,-105.4637,12166,F,,,
Latir,50,HL Rim,36.78744,-105.4637,12166,F,,,
Latir,51,HL Rim,36.78744,-105.4637,12166,F,,,
Latir,52,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,53,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,54,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,55,HL Rim,36.78744,-105.4637,12166,F,,,
Latir,56,HL Rim,36.78744,-105.4637,12166,F,,,
Latir,57,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,58,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,59,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,60,HL Rim,36.78744,-105.4637,12166,F,,,
Latir,61,HL Rim,36.78744,-105.4637,12166,F,,,
Latir,62,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,63,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,64,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,65,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,66,HL Rim,36.78744,-105.4637,12166,F,,,
Latir,67,HL Rim,36.78744,-105.4637,12166,F,,,
Latir,68,HL Rim,36.78744,-105.4637,12166,F,,,
Latir,69,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,70,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,71,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,72,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,73,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,74,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,75,HL Rim,36.78744,-105.4637,12166,F,,,
Latir,76,HL Rim,36.78744,-105.4637,12166,F,,,
Latir,77,HL Rim,36.78744,-105.4637,12166,F,High,Y,Female flowers visible on plant
Latir,78,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,79,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,80,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,81,HL Rim,36.78744,-105.4637,12166,F,,,
Latir,82,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,83,HL Rim,36.78744,-105.4637,12166,F,,,
Latir,84,HL Rim,36.78744,-105.4637,12166,H,Low,Y,Full plant in anther smut
Latir,85,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,86,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,87,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,88,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,89,HL Rim,36.78744,-105.4637,12166,F,,,
Latir,90,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,91,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,92,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,93,HL Rim,36.78744,-105.4637,12166,F,,,
Latir,94,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,95,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,96,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,97,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,98,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,99,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,100,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,101,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,102,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,103,HL Rim,36.78744,-105.4637,12166,F,,,
Latir,104,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,105,HL Rim,36.78744,-105.4637,12166,F,High,Y,Female flowers visible on plant
Latir,106,HL Rim,36.78744,-105.4637,12166,F,High,Y,Female flowers visible on plant
Latir,107,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,108,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,109,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,110,HL Rim,36.78744,-105.4637,12166,F,,,
Latir,111,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,112,HL Rim,36.78744,-105.4637,12166,F,,,
Latir,113,HL Rim,36.78744,-105.4637,12166,F,,,
Latir,114,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,115,HL Rim,36.78744,-105.4637,12166,F,,,
Latir,116,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,117,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,118,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,119,HL Rim,36.78744,-105.4637,12166,F,,,
Latir,120,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,121,HL Rim,36.78744,-105.4637,12166,F,,,
Latir,122,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,123,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,124,HL Rim,36.78744,-105.4637,12166,F,,,
Latir,125,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,126,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,127,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,128,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,129,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,130,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,131,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,132,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,133,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,134,HL Rim,36.78744,-105.4637,12166,F,,,
Latir,135,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,136,HL Rim,36.78744,-105.4637,12166,F,,,
Latir,137,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,138,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,139,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,140,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,141,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,142,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,143,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,144,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,145,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,146,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,147,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,148,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,149,HL Rim,36.78744,-105.4637,12166,F,,,
Latir,150,HL Rim,36.78744,-105.4637,12166,F,,,
Latir,151,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,152,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,153,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,154,HL Rim,36.78744,-105.4637,12166,F,,,
Latir,155,HL Rim,36.78744,-105.4637,12166,F,,,
Latir,156,HL Rim,36.78744,-105.4637,12166,F,,,
Latir,157,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,158,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,159,HL Rim,36.78744,-105.4637,12166,F,,,
Latir,160,HL Rim,36.78744,-105.4637,12166,F,,,
Latir,161,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,162,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,163,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,164,HL Rim,36.78744,-105.4637,12166,F,,,
Latir,165,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,166,HL Rim,36.78744,-105.4637,12166,F,,,
Latir,167,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,168,HL Rim,36.78744,-105.4637,12166,F,,,
Latir,169,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,170,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,171,HL Rim,36.78744,-105.4637,12166,H,Low,Y,
Latir,172,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,173,HL Rim,36.78744,-105.4637,12166,H,Low,Y,
Latir,174,HL Rim,36.78744,-105.4637,12166,F,High,Y,Female flowers visible on plant
Latir,175,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,176,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,177,HL Rim,36.78744,-105.4637,12166,F,,,
Latir,178,HL Rim,36.78744,-105.4637,12166,F,,,
Latir,179,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,180,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,181,HL Rim,36.78744,-105.4637,12166,H,High,Y,Hermaphrodite flowers visible on plant
Latir,182,HL Rim,36.78744,-105.4637,12166,F,,,
Latir,183,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,184,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,185,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,186,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,187,HL Rim,36.78744,-105.4637,12166,F,,,
Latir,188,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,189,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,190,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,191,HL Rim,36.78744,-105.4637,12166,F,,,
Latir,192,HL Rim,36.78744,-105.4637,12166,H,Low,Y,
Latir,193,HL Rim,36.78744,-105.4637,12166,F,,,
Latir,194,HL Rim,36.78744,-105.4637,12166,F,,,
Latir,195,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,196,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,197,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,198,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,199,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,200,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,201,HL Rim,36.78744,-105.4637,12166,F,,,
Latir,202,HL Rim,36.78744,-105.4637,12166,F,,,
Latir,203,HL Rim,36.78744,-105.4637,12166,F,,,
Latir,204,HL Rim,36.78744,-105.4637,12166,F,,,
Latir,205,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,206,HL Rim,36.78744,-105.4637,12166,F,,,
Latir,207,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,208,HL Rim,36.78744,-105.4637,12166,F,,,
Latir,209,HL Rim,36.78744,-105.4637,12166,H,,,
Latir,210,HL Rim,36.78744,-105.4637,12166,H,,,
RMNP,1,Chiquita,40.44373,-105.68886,13040,H,,,
RMNP,2,Chiquita,40.44373,-105.68886,13040,F,,,
RMNP,3,Chiquita,40.44373,-105.68886,13040,H,,,
RMNP,4,Chiquita,40.44373,-105.68886,13040,H,,,
RMNP,5,Chiquita,40.44373,-105.68886,13040,H,,,
RMNP,6,Chiquita,40.44373,-105.68886,13040,H,,,
RMNP,7,Chiquita,40.44373,-105.68886,13040,F,,,
RMNP,8,Chiquita,40.44373,-105.68886,13040,F,,,
RMNP,9,Chiquita,40.44373,-105.68886,13040,F,,,
RMNP,10,Chiquita,40.44373,-105.68886,13040,H,,,
RMNP,11,Chiquita,40.44373,-105.68886,13040,F,,,
RMNP,12,Chiquita,40.44373,-105.68886,13040,H,,,
RMNP,13,Chiquita,40.44373,-105.68886,13040,F,,,
RMNP,14,Chiquita,40.44373,-105.68886,13040,H,,,
RMNP,15,Chiquita,40.44373,-105.68886,13040,F,,,
RMNP,16,Chiquita,40.44373,-105.68886,13040,H,,,
RMNP,17,Chiquita,40.44373,-105.68886,13040,F,,,
RMNP,18,Chiquita,40.44373,-105.68886,13040,H,,,
RMNP,19,Chiquita,40.44373,-105.68886,13040,F,,,
RMNP,20,Chiquita,40.44373,-105.68886,13040,H,,,
RMNP,21,Chiquita,40.44373,-105.68886,13040,H,,,
RMNP,22,Chiquita,40.44373,-105.68886,13040,F,,,
RMNP,23,Chiquita,40.44373,-105.68886,13040,F,,,
RMNP,24,Chiquita,40.44373,-105.68886,13040,H,,,
RMNP,25,Chiquita,40.44373,-105.68886,13040,H,,,
RMNP,26,Chiquita,40.44373,-105.68886,13040,H,,,
RMNP,27,Chiquita,40.44373,-105.68886,13040,H,,,
RMNP,28,Chiquita,40.44373,-105.68886,13040,H,,,
RMNP,29,Chiquita,40.44373,-105.68886,13040,H,,,
RMNP,30,Chiquita,40.44373,-105.68886,13040,H,,,
RMNP,31,Chiquita,40.44373,-105.68886,13040,H,,,
RMNP,32,Chiquita,40.44373,-105.68886,13040,F,,,
RMNP,33,Chiquita,40.44373,-105.68886,13040,H,,,
RMNP,34,Chiquita,40.44373,-105.68886,13040,H,,,
RMNP,35,Chiquita,40.44373,-105.68886,13040,H,,,
RMNP,36,Chiquita,40.44373,-105.68886,13040,H,,,
RMNP,37,Chiquita,40.44373,-105.68886,13040,H,,,
RMNP,38,Chiquita,40.44373,-105.68886,13040,H,,,
RMNP,39,Chiquita,40.44373,-105.68886,13040,H,,,
RMNP,40,Chiquita,40.44373,-105.68886,13040,H,,,
RMNP,41,Chiquita,40.44373,-105.68886,13040,H,,,
RMNP,42,Chiquita,40.44373,-105.68886,13040,H,,,
RMNP,43,Chiquita,40.44373,-105.68886,13040,H,,,
RMNP,44,Chiquita,40.44373,-105.68886,13040,H,,,
RMNP,45,Chiquita,40.44373,-105.68886,13040,F,,,
RMNP,46,Chiquita,40.44373,-105.68886,13040,H,,,
RMNP,47,Chiquita,40.44373,-105.68886,13040,F,,,
RMNP,48,Chiquita,40.44373,-105.68886,13040,H,,,
RMNP,49,Chiquita,40.44373,-105.68886,13040,F,,,
RMNP,50,Chiquita,40.44373,-105.68886,13040,H,,,
RMNP,51,Chiquita,40.44373,-105.68886,13040,H,,,
RMNP,52,Chiquita,40.44373,-105.68886,13040,H,,,
RMNP,53,Chiquita,40.44373,-105.68886,13040,F,,,
RMNP,54,Chiquita,40.44373,-105.68886,13040,H,,,
RMNP,55,Chiquita,40.44373,-105.68886,13040,H,,,
